2018-08-18; 10:13:16; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:14:16; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:15:16; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:16:16; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:17:32; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:18:32; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:19:32; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:20:33; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:22:24; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:23:52; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:25:2; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:26:27; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:28:24; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:29:32; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:32:14; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:34:30; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:38:11; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:40:47; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:42:7; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:43:7; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:44:12; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:45:12; 0.00; 46.20; -10.19; 0.00; 26.60; -16.97; 0; 34.29; 
2018-08-18; 10:47:0; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 10:48:0; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 10:49:0; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 10:50:0; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 10:50:59; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 10:51:59; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.29; 
2018-08-18; 10:52:59; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 10:53:59; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 10:54:59; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 10:55:58; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 10:56:58; 27.50; 46.20; 14.94; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 10:57:58; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 10:59:24; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:3:15; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:4:52; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:6:6; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:7:12; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:8:39; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.29; 
2018-08-18; 11:9:39; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:11:56; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.29; 
2018-08-18; 11:13:15; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.29; 
2018-08-18; 11:14:15; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:15:15; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 11:16:15; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
